-55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 6.23806, -55.129, -2.48439, 5.01859, -55.129, -2.48439, 0, -55.129, -2.48439, 5.36671, -55.129, -2.48439, 5.42035, -55.129, -2.48439, 4.91726, 
-53.129, -2.48439, 6.1416, -53.129, -2.48439, 6.18958, -53.129, -2.48439, 6.22099, -53.129, -2.48439, 6.24475, -53.129, -2.48439, 6.26476, -53.129, -2.48439, 0, -53.129, -2.48439, 0.0184282, -53.129, -2.48439, 0.0384357, -53.129, -2.48439, 0.0621943, -53.129, -2.48439, 0.0936035, -53.129, -2.48439, 0.141583, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 6.1416, -53.129, -2.48439, 5.00894, -53.129, -2.48439, 5.42035, -53.129, -2.48439, 4.65847, -53.129, -2.48439, 0.15487, -53.129, -2.48439, 4.95776, 
-55.119, -2.34328, 6.00002, -55.1225, -2.37008, 6.09598, -55.1246, -2.39093, 6.1588, -55.1261, -2.4079, 6.20631, -55.1271, -2.42224, 6.24633, -55.1278, -2.43475, 0, -55.1283, -2.44597, 0.0368564, -55.1286, -2.45627, 0.0768715, -55.1288, -2.46597, 0.124389, -55.129, -2.47527, 0.187207, -55.129, -2.48439, 0.283165, -55.129, -2.49351, 1.5708, -55.1288, -2.50282, 1.5708, -55.1286, -2.51251, 1.5708, -55.1283, -2.52282, 1.5708, -55.1278, -2.53404, 5.39213, -55.1271, -2.54655, 4.32658, -55.1261, -2.56089, 6.23806, -55.1246, -2.57786, 4.89347, -55.1225, -2.5987, 0, -55.119, -2.6255, 5.53436, 
-53.139, -2.6255, 5.85844, -53.1356, -2.5987, 6.00237, -53.1334, -2.57786, 6.0966, -53.1319, -2.56089, 6.16788, -53.1309, -2.54655, 6.2279, -53.1302, -2.53404, 0, -53.1298, -2.52282, 0.0552846, -53.1294, -2.51251, 0.115307, -53.1292, -2.50282, 0.186583, -53.1291, -2.49351, 0.280811, -53.129, -2.48439, 0.424748, -53.1291, -2.47527, 1.5708, -53.1292, -2.46597, 1.5708, -53.1294, -2.45627, 1.5708, -53.1298, -2.44597, 1.5708, -53.1302, -2.43475, 6.04006, -53.1309, -2.42224, 4.96015, -53.1319, -2.4079, 6.16863, -53.1334, -2.39093, 5.25215, -53.1356, -2.37008, 5.42035, -53.139, -2.34328, 4.7811, 
-55.0892, -2.205, 5.71686, -55.1029, -2.25727, 5.90877, -55.1115, -2.29828, 6.03441, -55.1173, -2.33185, 6.12944, -55.1213, -2.36032, 6.20947, -55.1241, -2.38523, 0, -55.1261, -2.4076, 0.0737127, -55.1274, -2.42818, 0.153743, -55.1283, -2.44754, 0.248777, -55.1288, -2.46615, 0.374414, -55.129, -2.48439, 0.56633, -55.1288, -2.50263, 1.5708, -55.1283, -2.52124, 1.5708, -55.1274, -2.54061, 1.5708, -55.1261, -2.56119, 1.5708, -55.1241, -2.58356, 6.00002, -55.1213, -2.60846, 4.86736, -55.1173, -2.63694, 5.39749, -55.1115, -2.67051, 4.48691, -55.1029, -2.71151, 6.23806, -55.0892, -2.76379, 4.81126, 
-53.1688, -2.76379, 5.57527, -53.1551, -2.71151, 5.81517, -53.1465, -2.67051, 5.97221, -53.1407, -2.63694, 6.09101, -53.1367, -2.60846, 6.19104, -53.1339, -2.58356, 0, -53.132, -2.56119, 0.0921409, -53.1306, -2.54061, 0.192179, -53.1297, -2.52124, 0.310971, -53.1292, -2.50263, 0.468018, -53.129, -2.48439, 0.707913, -53.1292, -2.46615, 1.5708, -53.1297, -2.44754, 1.5708, -53.1306, -2.42818, 1.5708, -53.132, -2.4076, 1.5708, -53.1339, -2.38523, 5.33625, -53.1367, -2.36032, 4.12898, -53.1407, -2.33185, 6.03937, -53.1465, -2.29828, 4.79068, -53.1551, -2.25727, 6.18958, -53.1688, -2.205, 5.44075, 
-55.0402, -2.0723, 5.43369, -55.0705, -2.14744, 5.72156, -55.0898, -2.20726, 5.91002, -55.1027, -2.25669, 6.05257, -55.1117, -2.29889, 6.17262, -55.1179, -2.33595, 0, -55.1224, -2.36934, 0.110569, -55.1255, -2.40013, 0.230614, -55.1275, -2.42914, 0.373166, -55.1286, -2.45703, 0.561621, -55.129, -2.48439, 0.849495, -55.1286, -2.51175, 1.5708, -55.1275, -2.53965, 1.5708, -55.1255, -2.56866, 1.5708, -55.1224, -2.59944, 1.5708, -55.1179, -2.63283, 5.84802, -55.1117, -2.66989, 4.92928, -55.1027, -2.71209, 6.05407, -55.0898, -2.76153, 5.13759, -55.0705, -2.82135, 5.40166, -55.0402, -2.89648, 4.63185, 
-53.2179, -2.89648, 5.29211, -53.1875, -2.82135, 5.62796, -53.1682, -2.76153, 5.84783, -53.1553, -2.71209, 6.01414, -53.1464, -2.66989, 6.15419, -53.1401, -2.63283, 0, -53.1357, -2.59944, 0.128997, -53.1326, -2.56866, 0.26905, -53.1305, -2.53965, 0.43536, -53.1294, -2.51175, 0.655225, -53.129, -2.48439, 0.991078, -53.1294, -2.45703, 1.5708, -53.1305, -2.42914, 1.5708, -53.1326, -2.40013, 1.5708, -53.1357, -2.36934, 1.5708, -53.1401, -2.33595, 5.85844, -53.1464, -2.29889, 4.72578, -53.1553, -2.25669, 5.35207, -53.1682, -2.20726, 4.30472, -53.1875, -2.14744, 6.03893, -53.2179, -2.0723, 4.67813, 
-54.9729, -1.94785, 5.15053, -55.0258, -2.04202, 5.53436, -55.0597, -2.11866, 5.78563, -55.0825, -2.18287, 5.9757, -55.0982, -2.23817, 6.13576, -55.1093, -2.28704, 0, -55.1172, -2.33125, 0.147425, -55.1227, -2.37214, 0.307486, -55.1263, -2.41075, 0.497554, -55.1283, -2.44791, 0.748828, -55.129, -2.48439, 1.13266, -55.1283, -2.52087, 1.5708, -55.1263, -2.55804, 1.5708, -55.1227, -2.59664, 1.5708, -55.1172, -2.63753, 1.5708, -55.1093, -2.68174, 5.25383, -55.0982, -2.73061, 1.5708, -55.0825, -2.78591, 5.84459, -55.0597, -2.85012, 4.70818, -55.0258, -2.92676, 6.09598, -54.9729, -3.02093, 5.34715, 
-53.2851, -3.02093, 5.00894, -53.2322, -2.92676, 5.44075, -53.1983, -2.85012, 5.72344, -53.1756, -2.78591, 5.93726, -53.1598, -2.73061, 6.11733, -53.1487, -2.68174, 0, -53.1408, -2.63753, 0.165854, -53.1353, -2.59664, 0.345922, -53.1317, -2.55804, 0.559748, -53.1297, -2.52087, 0.842432, -53.129, -2.48439, 1.27424, -53.1297, -2.44791, 1.5708, -53.1317, -2.41075, 1.5708, -53.1353, -2.37214, 1.5708, -53.1408, -2.33125, 1.5708, -53.1487, -2.28704, 5.66579, -53.1598, -2.23817, 1.5708, -53.1756, -2.18287, 5.93951, -53.1983, -2.11866, 5.02303, -53.2322, -2.04202, 5.36444, -53.2851, -1.94785, 4.47081, 
-54.8887, -1.83414, 4.86736, -54.9694, -1.94241, 5.34715, -55.0215, -2.03327, 5.66124, -55.0566, -2.11082, 5.89883, -55.081, -2.17841, 6.0989, -55.0983, -2.23862, 0, -55.1106, -2.29339, 0.184282, -55.1191, -2.34425, 0.384357, -55.1248, -2.39238, 0.621943, -55.128, -2.4388, 0.936035, -55.129, -2.48439, 1.41583, -55.128, -2.52998, 1.5708, -55.1248, -2.5764, 1.5708, -55.1191, -2.62454, 1.5708, -55.1106, -2.67539, 1.5708, -55.0983, -2.73017, 5.71686, -55.081, -2.79038, 1.5708, -55.0566, -2.85797, 5.28468, -55.0215, -2.93551, 1.5708, -54.9694, -3.02638, 5.84243, -54.8887, -3.13464, 4.55954, 
-53.3693, -3.13464, 4.72578, -53.2886, -3.02638, 5.25355, -53.2365, -2.93551, 5.59905, -53.2014, -2.85797, 5.86039, -53.177, -2.79038, 6.08048, -53.1597, -2.73017, 0, -53.1474, -2.67539, 0.20271, -53.1389, -2.62454, 0.422793, -53.1333, -2.5764, 0.684137, -53.1301, -2.52998, 1.02964, -53.129, -2.48439, 1.55741, -53.1301, -2.4388, 1.5708, -53.1333, -2.39238, 1.5708, -53.1389, -2.34425, 1.5708, -53.1474, -2.29339, 1.5708, -53.1597, -2.23862, 5.14653, -53.177, -2.17841, 1.5708, -53.2014, -2.11082, 5.65629, -53.2365, -2.03327, 1.5708, -53.2886, -1.94241, 6.00237, -53.3693, -1.83414, 5.25355, 
-54.7894, -1.73345, 0, -54.9019, -1.84989, 0, -54.9754, -1.95183, 0, -55.0253, -2.04095, 0, -55.0602, -2.11983, 0, -55.0849, -2.1908, 0, -55.1025, -2.25582, 0, -55.1148, -2.31646, 0, -55.1229, -2.37405, 0, -55.1275, -2.42969, 0, -55.129, -2.48439, 1.5708, -55.1275, -2.53909, 1.5708, -55.1229, -2.59474, 1.5708, -55.1148, -2.65232, 1.5708, -55.1025, -2.71297, 1.5708, -55.0849, -2.77799, 5.49702, -55.0602, -2.84896, 1.5708, -55.0253, -2.92783, 5.82495, -54.9754, -3.01695, 1.5708, -54.9019, -3.11889, 5.30901, -54.7894, -3.23534, 1.5708, 
-53.4687, -3.23534, 6.16863, -53.3561, -3.11889, 6.20661, -53.2826, -3.01695, 6.23352, -53.2327, -2.92783, 6.25506, -53.1978, -2.84896, 6.27406, -53.1731, -2.77799, 0.00912133, -53.1555, -2.71297, 0.0281215, -53.1432, -2.65232, 0.0496639, -53.1351, -2.59474, 0.0765717, -53.1305, -2.53909, 0.11456, -53.129, -2.48439, 1.5708, -53.1305, -2.42969, 1.5708, -53.1351, -2.37405, 1.5708, -53.1432, -2.31646, 1.5708, -53.1555, -2.25582, 1.5708, -53.1731, -2.1908, 5.57527, -53.1978, -2.11983, 1.5708, -53.2327, -2.04095, 5.1962, -53.2826, -1.95183, 1.5708, -53.3561, -1.84989, 5.65026, -53.4687, -1.73345, 1.5708, 
-54.6768, -1.64778, 6.05407, -54.8243, -1.7657, 6.13004, -54.9219, -1.87505, 6.18386, -54.9888, -1.97369, 6.22694, -55.0357, -2.06266, 6.26494, -55.0692, -2.14371, 0.0182427, -55.093, -2.21858, 0.056243, -55.1097, -2.28881, 0.0993277, -55.1207, -2.35575, 0.153143, -55.127, -2.42059, 0.22912, -55.129, -2.48439, 1.5708, -55.127, -2.5482, 1.5708, -55.1207, -2.61303, 1.5708, -55.1097, -2.67997, 1.5708, -55.093, -2.75021, 1.5708, -55.0692, -2.82508, 5.01648, -55.0357, -2.90613, 1.5708, -54.9888, -2.99509, 5.47692, -54.9219, -3.09373, 1.5708, -54.8243, -3.20308, 5.90877, -54.6768, -3.32101, 1.5708, 
-53.5812, -3.32101, 5.93951, -53.4337, -3.20308, 6.05347, -53.3361, -3.09373, 6.13419, -53.2693, -2.99509, 6.19882, -53.2223, -2.90613, 6.25582, -53.1888, -2.82508, 0.027364, -53.165, -2.75021, 0.0843644, -53.1483, -2.67997, 0.148992, -53.1373, -2.61303, 0.229715, -53.1311, -2.5482, 0.34368, -53.129, -2.48439, 1.5708, -53.1311, -2.42059, 1.5708, -53.1373, -2.35575, 1.5708, -53.1483, -2.28881, 1.5708, -53.165, -2.21858, 1.5708, -53.1888, -2.14371, 5.34507, -53.2223, -2.06266, 1.5708, -53.2693, -1.97369, 5.71039, -53.3361, -1.87505, 1.5708, -53.4337, -1.7657, 5.23586, -53.5812, -1.64778, 1.5708, 
-54.5533, -1.57885, 5.82495, -54.7376, -1.69093, 5.9769, -54.8615, -1.80361, 6.08453, -54.9472, -1.90942, 6.1707, -55.0078, -2.00711, 6.2467, -55.0511, -2.09745, 0.0364853, -55.0821, -2.18173, 0.112486, -55.1038, -2.26131, 0.198655, -55.1182, -2.3375, 0.306287, -55.1264, -2.41149, 0.458239, -55.129, -2.48439, 1.5708, -55.1264, -2.5573, 1.5708, -55.1182, -2.63128, 1.5708, -55.1038, -2.70747, 1.5708, -55.0821, -2.78706, 1.5708, -55.0511, -2.87133, 5.43369, -55.0078, -2.96167, 1.5708, -54.9472, -3.05937, 5.0878, -54.8615, -3.16517, 1.5708, -54.7376, -3.27786, 5.46411, -54.5533, -3.38994, 1.5708, 
